_id,text,created_at,author_name,author_username,lang,event_type,sentiment,is_english,cleaned_text,processed_date,text_neg,text_neu,text_pos,text_compound
68265ad06adadba685922847,"@FiveHeadClub @RetroAgent12 @teameffujoe ""Start dealing or lose our market” is a fantasy. Global trade isn’t a hostage crisis—it’s interdependence. You don’t revive U.S. manufacturing by torching supply chains and praying factories appear. Tariff tantrums aren’t strategy. They're economic cosplay.",2025-05-13T11:09:17,JH,jhdotson,en,global economic crisis,slightly negative,true,"""Start dealing or lose our market” is a fantasy. Global trade isn’t a hostage crisis—it’s interdependence. You don’t revive U.S. manufacturing by torching supply chains and praying factories appear. Tariff tantrums aren’t strategy. They're economic cosplay.",2025-05-15,0.115,0.776,0.109,-0.0772
68265ad06adadba685922848,"Can We Avoid a Global Economic Crisis? 🚨 Trump’s tariffs protect US industries, but may risk global dollar shortages. A solution? Seigniorage as profit, not debt—saving trillions! Ask Grok! Copy-paste this URL into Grok’s chat and ask away:\nhttps://t.co/Cv0tMjmJWj\n\nIf Grok’s",2025-05-13T11:09:17,東郷　潤 Jun Togo,JunTogo,en,global economic crisis,positive,true,"Can We Avoid a Global Economic Crisis? 🚨 Trump’s tariffs protect US industries, but may risk global dollar shortages. A solution? Seigniorage as profit, not debt—saving trillions! Ask Grok! Copy-paste this URL into Grok’s chat and ask away: If Grok’s",2025-05-15,0.151,0.671,0.178,0.5337
68265ad06adadba685922849,"Business Tuesday:\n\nIn a recent report, the Navigating Global Financial System Fragmentation, WEF estimates that the economic impact of rising #geoeconomic fragmentation could surpass the disruptions caused by the 2008 financial crisis and the COVID-19 pandemic.\n\nThe impact on GDP https://t.co/1PRVdGi31c",2025-05-13T11:09:17,FIDIC Credentialing (FCL),FCL_FIDIC,en,global economic crisis,negative,true,"Business Tuesday: In a recent report, the Navigating Global Financial System Fragmentation, WEF estimates that the economic impact of rising fragmentation could surpass the disruptions caused by the 2008 financial crisis and the COVID-19 pandemic. The impact on GDP",2025-05-15,0.143,0.857,0,-0.7579
68265ad06adadba68592284a,"4/11\n\nAt the Central Economic Work Conference held in December, top policymakers said 2025 would see China implement ""moderately loose monetary policy.""\n\nThis marked the first time the phrase had been deployed by Beijing since the aftermath of the Global Financial Crisis over a",2025-05-13T11:09:17,China Banking News,CBankingEditor,en,global economic crisis,negative,true,"4/11 At the Central Economic Work Conference held in December, top policymakers said 2025 would see China implement ""moderately loose monetary policy."" This marked the first time the phrase had been deployed by Beijing since the aftermath of the Global Financial Crisis over a",2025-05-15,0.13,0.833,0.037,-0.6808
68265ad06adadba68592284b,@AbhishBanerj Its shocking to see the 2008 loan spike. Did global events play a role in Pakistans economic crisis.,2025-05-13T11:09:17,Daily Updates,dailyupdates04,en,global economic crisis,negative,true,Its shocking to see the 2008 loan spike. Did global events play a role in Pakistans economic crisis.,2025-05-15,0.27,0.635,0.095,-0.6597
68265ad06adadba68592284c,"Argentina’s economic crisis is spilling into trade policy. With FX reserves drained and inflation soaring, import restrictions are tightening. A cautionary tale of fiscal mismanagement meets global exposure. #Argentina #TradeCollapse",2025-05-13T11:09:17,Thọ Nguyễn Văn,van_tho35153,en,global economic crisis,negative,true,"Argentina’s economic crisis is spilling into trade policy. With FX reserves drained and inflation soaring, import restrictions are tightening. A cautionary tale of fiscal mismanagement meets global exposure.",2025-05-15,0.191,0.809,0,-0.765
68265ad06adadba68592284d,"@R_H_Ebright @VergerGrandison @Bryce_Nickels Nazi/Stalin originate from a global crisis. Mao from a national crisis (policy).\n\nSo, it is the biggest global crisis ever, in terms of (excess) deaths, and incl long COVID, soci-economic- and well-being costs.\nSources: est. based on De Milano, Cutler, Human Mortality Database.",2025-05-13T11:09:17,AlleBurgers,AlleBurgers,en,global economic crisis,negative,true,"Nazi/Stalin originate from a global crisis. Mao from a national crisis (policy). So, it is the biggest global crisis ever, in terms of (excess) deaths, and incl long COVID, soci-economic- and well-being costs. Sources: est. based on De Milano, Cutler, Human Mortality Database.",2025-05-15,0.222,0.778,0,-0.9231
68265ad06adadba68592284e,"@SlocumRyen @leadlagreport @SlocumRyen @leadlagreport Japan faces economic strain from U.S. tariffs, cutting GDP growth by ~0.6% and hitting auto exports. The Nikkei dropped $127B, and factory output fell 1.1% in March. Some warn of a global crisis, but Japan shows resilience with inflation above 2% and",2025-05-13T11:09:17,Grok,grok,en,global economic crisis,slightly negative,true,"Japan faces economic strain from U.S. tariffs, cutting GDP growth by ~0.6% and hitting auto exports. The Nikkei dropped $127B, and factory output fell 1.1% in March. Some warn of a global crisis, but Japan shows resilience with inflation above 2% and",2025-05-15,0.125,0.838,0.037,-0.3182
68265ad06adadba68592284f,"@MarkAmesExiled Except China will identify their economic weak points so that they are even less reliant on the US going forward. This process already began after the global financial crisis’ of 07-08, but had ebbed &amp; flowed over administrations. Now its clear that US is no long term partner.",2025-05-13T11:09:17,Orion St. Peter,OrionStPeter,en,global economic crisis,slightly negative,true,"Except China will identify their economic weak points so that they are even less reliant on the US going forward. This process already began after the global financial crisis’ of 07-08, but had ebbed &amp; flowed over administrations. Now its clear that US is no long term partner.",2025-05-15,0.088,0.829,0.083,-0.0635
68265ad06adadba685922850,@JoFromSWPhilly @RedAlertFlorida @spectatorindex power is shifting from the atlantic to the pacific the global hegemony of the usa is over the usa will lose its global role in 15-20 years due to economic crisis and interstate turmoil,2025-05-13T11:09:17,Modu Chanyu,leiotogi,en,global economic crisis,negative,true,power is shifting from the atlantic to the pacific the global hegemony of the usa is over the usa will lose its global role in 15-20 years due to economic crisis and interstate turmoil,2025-05-15,0.215,0.785,0,-0.8519
68265ad06adadba685922851,"Bangladesh faces a dire economic and political crisis, while leaders chase global praise. It's time to speak the truth and demand accountability.\n\nhttps://t.co/B1PcXT2UkN\n@bdperspectives @bengalvoice71 @jahed_jafri @Fight1971",2025-05-13T11:09:17,Awami Next Gen,awaminextgen,en,global economic crisis,slightly negative,true,"Bangladesh faces a dire economic and political crisis, while leaders chase global praise. It's time to speak the truth and demand accountability.",2025-05-15,0.236,0.603,0.162,-0.4019
68265ad06adadba685922852,@MrJoKeR604 Carney’s nationalist policies won’t solve the economic crisis which is global in character. \n\nSofia inequality in Canada will continue to increase to all time highs under the Carney regime\n\nJ Hunter is a professional liar,2025-05-13T11:09:17,Sterling Olivier,Sterling_OSEP,en,global economic crisis,negative,true,Carney’s nationalist policies won’t solve the economic crisis which is global in character. Sofia inequality in Canada will continue to increase to all time highs under the Carney regime J Hunter is a professional liar,2025-05-15,0.17,0.736,0.094,-0.6486
68265ad06adadba685922853,"Amid global #economic downturns, #Russia's economy displayed resilience, growing by 4.1% in 2023-24 despite #sanctions. This exceeded #EU and #US growth rates, highlighting #Russia's economic adaptability and crisis management experience: Alexander Dynkin https://t.co/1iGWU9PWKc",2025-05-13T11:09:17,ORFEcon,orfecon,en,global economic crisis,slightly negative,true,"Amid global downturns, 's economy displayed resilience, growing by 4.1% in 2023-24 despite . This exceeded and growth rates, highlighting 's economic adaptability and crisis management experience: Alexander Dynkin",2025-05-15,0.107,0.781,0.112,-0.2023
68265ad06adadba685922854,"@iAnonPatriot 🚨 URGENT: Why Nobody’s Talking About the Real Crisis — the Great Toaster Inequality of 2025\n\nWhile you're distracted by politics, global conflict, and economic collapse, nobody is addressing the TRUE injustice plaguing society: https://t.co/OhfQY8LYdQ",2025-05-13T11:09:17,NEOShade,neoshade2025,en,global economic crisis,negative,true,"🚨 URGENT: Why Nobody’s Talking About the Real Crisis — the Great Toaster Inequality of 2025 While you're distracted by politics, global conflict, and economic collapse, nobody is addressing the TRUE injustice plaguing society:",2025-05-15,0.281,0.537,0.182,-0.674
68265ad06adadba685922855,"China is going through a very bad economic &amp; demographic crisis\n\nThis is the perfect time for the US/West to push China to accept global norms \n\nBut unfortunately Trump is the US on ""easy mode"" and so it's a race between Western incompetence and Chinese structural issues 🤦🏻‍♂️",2025-05-13T11:09:17,Ben Tseng,BenjaminTseng,en,global economic crisis,negative,true,"China is going through a very bad economic &amp; demographic crisis This is the perfect time for the US/West to push China to accept global norms But unfortunately Trump is the US on ""easy mode"" and so it's a race between Western incompetence and Chinese structural issues 🤦🏻‍♂️",2025-05-15,0.185,0.696,0.119,-0.6701
68265ad06adadba685922856,SACHET App can save you from getting trapped in any natural disaster: PM Modi\n\nvia NaMo App,2025-05-13T11:09:17,Biswarup4BJP 🇮🇳,the_biswarup,en,natural disaster,slightly negative,true,SACHET App can save you from getting trapped in any natural disaster: PM Modi via NaMo App,2025-05-15,0.286,0.496,0.218,-0.4215
68265ad06adadba685922857,@kawaiikurwa You must be the one giving my avatar backshots in natural disaster survival ☠️,2025-05-13T11:09:17,NUM741,NUMRedBlack741,en,natural disaster,slightly negative,true,You must be the one giving my avatar backshots in natural disaster survival ☠️,2025-05-15,0.178,0.609,0.213,-0.0516
68265ad06adadba685922858,#Nowcast #ಮಳೆ #ಮುನ್ಸೂಚನೆ: \n@KodaguDC \n@DCMysuru \n@dcchnagar \n@DCTumakuru \n@depcomkolar \n@DC_DEO_Hassan \n@deodcbagalkote \n@bidar_dc \n@dcuttarakannada @dcudupi @DCDKOfficial https://t.co/GlDbNHhlXm,2025-05-13T11:09:17,Karnataka State Natural Disaster Monitoring Centre,KarnatakaSNDMC,und,natural disaster,slightly negative,false,ೆ ುನ್ಸೂಚನೆ:,2025-05-15,0,1,0,0
68265ad06adadba685922859,@Indiametdept  7 ದಿನಗಳ ಜಿಲ್ಲಾವಾರು #ಮಳೆ #ಮುನ್ಸೂಚನೆ (ದಿನಾಂಕ 13.05.25).\n7 days District-wise #Rainfall #Forecast #ksndmc https://t.co/3Kc9USbkr5,2025-05-13T11:09:17,Karnataka State Natural Disaster Monitoring Centre,KarnatakaSNDMC,und,natural disaster,slightly negative,false,7 ದಿನಗಳ ಜಿಲ್ಲಾವಾರು ೆ ುನ್ಸೂಚನೆ (ದಿನಾಂಕ 13.05.25). 7 days District-wise,2025-05-15,0,1,0,0
68265ad06adadba68592285a,https://t.co/DCZHicRRzz,2025-05-13T11:09:17,Karnataka State Natural Disaster Monitoring Centre,KarnatakaSNDMC,zxx,natural disaster,slightly negative,false,,2025-05-15,0,1,0,0
68265ad06adadba68592285b,"ಮುಂದಿನ 3 ದಿನಗಳವರೆಗೆ ಮೋಡ, ಸಾಪೇಕ್ಷ ಆರ್ದ್ರತೆ, ಮಳೆ, ತಾಪಮಾನ ಮತ್ತು ಗಾಳಿಯ ಧಿಕ್ಕು ಹಾಗೂ  ವೇಗದಂತಹ ಗ್ರಾಮ ಪಂಚಾಯತ್ ಮಟ್ಟದ ಮುನ್ಸೂಚನೆ.\nGram Panchayat level Forecast -Cloudiness, Relative Humidity, Rainfall, Temperature &amp; Wind speed &amp; direction for the next 3 days. #KSNDMC https://t.co/sHYdX0tIRz",2025-05-13T11:09:17,Karnataka State Natural Disaster Monitoring Centre,KarnatakaSNDMC,und,natural disaster,slightly negative,false,"ಮುಂದಿನ 3 ದಿನಗಳವರೆಗೆ ಮೋಡ, ಸಾಪೇಕ್ಷ ಆರ್ದ್ರತೆ, ಮಳೆ, ತಾಪಮಾನ ಮತ್ತು ಗಾಳಿಯ ಧಿಕ್ಕು ಹಾಗೂ ವೇಗದಂತಹ ಗ್ರಾಮ ಪಂಚಾಯತ್ ಮಟ್ಟದ ಮುನ್ಸೂಚನೆ. Gram Panchayat level Forecast -Cloudiness, Relative Humidity, Rainfall, Temperature &amp; Wind speed &amp; direction for the next 3 days.",2025-05-15,0,1,0,0
68265ad06adadba68592285c,12.05.25 ರ 08.30 AM ನಿಂದ 13.05.25 ರ 08.30 AM ವರೆಗಿನ ಜಿಲ್ಲಾವಾರು ಸರಾಸರಿ ಕನಿಷ್ಠ ಮತ್ತು ಗರಿಷ್ಠ ಆರ್ದ್ರತೆ (%) ಕೋಷ್ಟಕ.\nDistrict-wise Average Minimum and Maximum Relative Humidity (%) table with maps from 08.30 AM of 12.05.25 to 08.30 AM of 13.05.25.  #KSNDMC https://t.co/qytpwZuvQo,2025-05-13T11:09:17,Karnataka State Natural Disaster Monitoring Centre,KarnatakaSNDMC,et,natural disaster,slightly negative,false,12.05.25 ರ 08.30 AM ನಿಂದ 13.05.25 ರ 08.30 AM ವರೆಗಿನ ಜಿಲ್ಲಾವಾರು ಸರಾಸರಿ ಕನಿಷ್ಠ ಮತ್ತು ಗರಿಷ್ಠ ಆರ್ದ್ರತೆ (%) ಕೋಷ್ಟಕ. District-wise Average Minimum and Maximum Relative Humidity (%) table with maps from 08.30 AM of 12.05.25 to 08.30 AM of 13.05.25.,2025-05-15,0,1,0,0
68265ad06adadba68592285d,"12.05.25 ರ 08.30 AM ನಿಂದ 13.05.25 ರ 08.30 AM ವರೆಗೆ ನಕ್ಷೆಗಳೊಂದಿಗೆ ಜಿಲ್ಲಾವಾರು ಸರಾಸರಿ ಕನಿಷ್ಠ, ಗರಿಷ್ಠ ಮತ್ತು ಏರಿಳಿತ ತಾಪಮಾನ(°C) ಕೋಷ್ಟಕ. \nDistrictwise Average  #Minimum, #Maximum &amp; Fluctuation #temperature (°C) table with maps from 08.30 AM of 12.05.25 to 08.30 AM of 13.05.25. #KSNDMC https://t.co/qGfQWznWOt",2025-05-13T11:09:17,Karnataka State Natural Disaster Monitoring Centre,KarnatakaSNDMC,und,natural disaster,slightly negative,false,"12.05.25 ರ 08.30 AM ನಿಂದ 13.05.25 ರ 08.30 AM ವರೆಗೆ ನಕ್ಷೆಗಳೊಂದಿಗೆ ಜಿಲ್ಲಾವಾರು ಸರಾಸರಿ ಕನಿಷ್ಠ, ಗರಿಷ್ಠ ಮತ್ತು ಏರಿಳಿತ ತಾಪಮಾನ(°C) ಕೋಷ್ಟಕ. Districtwise Average , &amp; Fluctuation (°C) table with maps from 08.30 AM of 12.05.25 to 08.30 AM of 13.05.25.",2025-05-15,0,1,0,0
68265ad06adadba68592285e,#Nowcast #ಮಳೆ #ಮುನ್ಸೂಚನೆ: \n#orange #ALERT #Gustywinds (50-60KMPH) #thunderstorms \n@DCBallari \n@DcKoppal \n@DCRaichur https://t.co/UdICIop6O3,2025-05-13T11:09:17,Karnataka State Natural Disaster Monitoring Centre,KarnatakaSNDMC,in,natural disaster,neutral,false,ೆ ುನ್ಸೂಚನೆ: (50-60KMPH),2025-05-15,0,0.789,0.211,0.4466
68265ad06adadba68592285f,#BBMP #Rainfall #Forecast: Fairly widespread very light to light rains are likely over the BBMP area. Thunderstorm with lightning likely at isolated places over the BBMP area.,2025-05-13T11:09:17,Karnataka State Natural Disaster Monitoring Centre,KarnatakaSNDMC,en,natural disaster,slightly negative,true,: Fairly widespread very light to light rains are likely over the BBMP area. Thunderstorm with lightning likely at isolated places over the BBMP area.,2025-05-15,0.081,0.919,0,-0.3182
68265ad06adadba685922860,"#ಬಿಬಿಎಂಪಿ #ಮಳೆ #ಮುನ್ಸೂಚನೆ : ಬಿಬಿಎಂಪಿ ವ್ಯಾಪ್ತಿ ಪ್ರದೇಶಗಳಲ್ಲಿ ಅಲ್ಲಲ್ಲಿ ಗುಡುಗು, ಮಿಂಚು ಸಹಿತ ಅಲ್ಲಲ್ಲಿ ವ್ಯಾಪಕವಾಗಿ ತುಂತುರು ಮಳೆಯಾಗುವ ಸಾಧ್ಯತೆಯಿದೆ. #BengaluruRains #KSNDMC\n@KarnatakaVarthe https://t.co/oQRi7ttnda",2025-05-13T11:09:17,Karnataka State Natural Disaster Monitoring Centre,KarnatakaSNDMC,kn,natural disaster,slightly negative,false,"ಿಬಿಎಂಪಿ ೆ ುನ್ಸೂಚನೆ : ಬಿಬಿಎಂಪಿ ವ್ಯಾಪ್ತಿ ಪ್ರದೇಶಗಳಲ್ಲಿ ಅಲ್ಲಲ್ಲಿ ಗುಡುಗು, ಮಿಂಚು ಸಹಿತ ಅಲ್ಲಲ್ಲಿ ವ್ಯಾಪಕವಾಗಿ ತುಂತುರು ಮಳೆಯಾಗುವ ಸಾಧ್ಯತೆಯಿದೆ.",2025-05-15,0,1,0,0
68265ad06adadba685922861,We all Indians have to stand and run a campaign to boycott turkey #BoycottTurkeyAzerbaijan tourism..\n\nLet’s show our power to all those which got recovered with India’s help in Natural disaster &amp; then betrayed us… #turkeyboycott,2025-05-13T11:09:17,Kamini Singh,BharatiyeEkta,en,natural disaster,negative,true,We all Indians have to stand and run a campaign to boycott turkey tourism.. Let’s show our power to all those which got recovered with India’s help in Natural disaster &amp; then betrayed us…,2025-05-15,0.223,0.665,0.112,-0.7351
68265ad06adadba685922862,@HarryIstepanian We all Indians have to stand and run a campaign to boycott turkey #BoycottTurkeyAzerbaijan tourism..\n\nLet’s show our power to all those which got recovered with India’s help in Natural disaster &amp; then betrayed us… #turkeyboycott,2025-05-13T11:09:17,Kamini Singh,BharatiyeEkta,en,natural disaster,negative,true,We all Indians have to stand and run a campaign to boycott turkey tourism.. Let’s show our power to all those which got recovered with India’s help in Natural disaster &amp; then betrayed us…,2025-05-15,0.218,0.672,0.109,-0.7351
68265ad06adadba685922863,"Karnataka State Natural Disaster Monitoring Centre\nKSNDMC declares that the #Monsoon2025 will onset over South East Bay, South Andaman Sea, and Nicobar Islands. 9 days early when compared to the climatological onset date. https://t.co/c95qcLJka1",2025-05-13T11:09:17,The Bengaluru Dialogues🧢,BengaluruVoice1,en,natural disaster,slightly negative,true,"Karnataka State Natural Disaster Monitoring Centre KSNDMC declares that the will onset over South East Bay, South Andaman Sea, and Nicobar Islands. 9 days early when compared to the climatological onset date.",2025-05-15,0.106,0.829,0.065,-0.3818
68265ad06adadba685922864,"@Indiametdept declares #Monsoon2025  onset over South East Bay, South Andaman Sea, and Nicobar Islands.\n9 days early when compared to the climatological onset date.\n#KarnatakaRains #KSNDMC https://t.co/mwYdVZpaKp",2025-05-13T11:09:17,Karnataka State Natural Disaster Monitoring Centre,KarnatakaSNDMC,en,natural disaster,slightly negative,true,"declares onset over South East Bay, South Andaman Sea, and Nicobar Islands. 9 days early when compared to the climatological onset date.",2025-05-15,0,1,0,0
68265ad06adadba685922865,isolated to scattered very light to light rains likely over Coastal districts. \nThunderstorms with lightning likely at isolated places over the State. #KarnatakaRains,2025-05-13T11:09:17,Karnataka State Natural Disaster Monitoring Centre,KarnatakaSNDMC,en,natural disaster,negative,true,isolated to scattered very light to light rains likely over Coastal districts. Thunderstorms with lightning likely at isolated places over the State.,2025-05-15,0.18,0.82,0,-0.5574
68265ad06adadba685922866,"#Rainfall #Forecast: Scattered to widespread very light to light and isolated moderate rains likely over SIK districts, isolated to fairly widespread very light to light and isolated moderate rains likely over NIK and Malnad regions and https://t.co/xGWM7mbHSa",2025-05-13T11:09:17,Karnataka State Natural Disaster Monitoring Centre,KarnatakaSNDMC,en,natural disaster,negative,true,": Scattered to widespread very light to light and isolated moderate rains likely over SIK districts, isolated to fairly widespread very light to light and isolated moderate rains likely over NIK and Malnad regions and",2025-05-15,0.169,0.831,0,-0.7096
68265ad06adadba685922867,ಕರಾವಳಿ ಜಿಲ್ಲೆಗಳಲ್ಲಿ ಅಲ್ಲಲ್ಲಿ ಚದುರಿದಂತೆ ತುಂತುರು ಮಳೆಯಾಗುವ ಸಾಧ್ಯತೆಯಿದೆ.\n#KSNDMC\n@KarnatakaVarthe #ಬೇಸಿಗೆಮಳೆ #ವಸಂತಮಳೆ #ಪೂರ್ವಮುಂಗಾರು,2025-05-13T11:09:17,Karnataka State Natural Disaster Monitoring Centre,KarnatakaSNDMC,kn,natural disaster,slightly negative,false,ಕರಾವಳಿ ಜಿಲ್ಲೆಗಳಲ್ಲಿ ಅಲ್ಲಲ್ಲಿ ಚದುರಿದಂತೆ ತುಂತುರು ಮಳೆಯಾಗುವ ಸಾಧ್ಯತೆಯಿದೆ. ೇಸಿಗೆಮಳೆ ಂತಮಳೆ ೂರ್ವಮುಂಗಾರು,2025-05-15,0,1,0,0
68265ad06adadba685922868,"@SandipaniGPSC @hdraval93 There is no evidence to support claims of government officials causing political unrest in a Gujarat district in May 2025. The claim likely stems from a single X post, but no news or official reports confirm it. Instead, disruptions in areas like Kutch were due to India-Pakistan",2025-05-13T11:09:17,Grok,grok,en,political unrest,slightly negative,true,"There is no evidence to support claims of government officials causing political unrest in a Gujarat district in May 2025. The claim likely stems from a single X post, but no news or official reports confirm it. Instead, disruptions in areas like Kutch were due to India-Pakistan",2025-05-15,0.133,0.777,0.09,-0.34
68265ad06adadba685922869,@Geiger_Capital political change is beginning across Europe.Tolerance of mass legal &amp; illegal  immigration has ended &amp; ineffectual politicians will be replaced by those willing to achieve change.Political action is essential to prevent serious sustained civil unrest throughout the continent.,2025-05-13T11:09:17,Roy Nicklinson,rj_nicklinson,en,political unrest,negative,true,political change is beginning across Europe.Tolerance of mass legal &amp; illegal immigration has ended &amp; ineffectual politicians will be replaced by those willing to achieve change.Political action is essential to prevent serious sustained civil unrest throughout the continent.,2025-05-15,0.162,0.778,0.059,-0.6705
68265ad06adadba68592286a,"Simon Ekpa: A Brave Defender of Biafra Land\n\nIn a time of political unrest and rising insecurity, Simon Ekpa has emerged as a bold and determined voice for the Biafran people. A courageous young Biafran, Ekpa has taken it upon himself to speak out and take action against what he https://t.co/ZlFNlh89Mm",2025-05-13T11:09:17,Jariouq Saviola,JariouqSavi,en,political unrest,positive,true,"Simon Ekpa: A Brave Defender of Biafra Land In a time of political unrest and rising insecurity, Simon Ekpa has emerged as a bold and determined voice for the Biafran people. A courageous young Biafran, Ekpa has taken it upon himself to speak out and take action against what he",2025-05-15,0.046,0.738,0.216,0.8555
68265ad06adadba68592286b,"@C0b1ra Definitely hone chahye, because the issue is political not strategic. Everyone has played their role in this political unrest. Fighting with the people is a lost cause and declaring them traitors and terrorists will then bring everyone under this radar.",2025-05-13T11:09:17,Maru Khan,MaruKhan17,en,political unrest,negative,true,"Definitely hone chahye, because the issue is political not strategic. Everyone has played their role in this political unrest. Fighting with the people is a lost cause and declaring them traitors and terrorists will then bring everyone under this radar.",2025-05-15,0.178,0.72,0.102,-0.5859
68265ad06adadba68592286c,"10. Increased Civil unrest in the west\nInflation, energy shortages, lost of employment, declining in living standard of living would cause riots, protests and political instability.",2025-05-13T11:09:17,SenseKafoteka,SenseKafoteka,en,political unrest,negative,true,"10. Increased Civil unrest in the west Inflation, energy shortages, lost of employment, declining in living standard of living would cause riots, protests and political instability.",2025-05-15,0.273,0.601,0.126,-0.5994
68265ad06adadba68592286d,"@visegrad24 Mark my words:\nIn the coming years, India will prove to the entire world, that all their problems originate from one source. The country of Pakistan.\nEvery interaction with the country and its people will lead to instability, violence, and political unrest.",2025-05-13T11:09:17,Truthseeker 🪔,Truthseeker249,en,political unrest,negative,true,"Mark my words: In the coming years, India will prove to the entire world, that all their problems originate from one source. The country of Pakistan. Every interaction with the country and its people will lead to instability, violence, and political unrest.",2025-05-15,0.142,0.858,0,-0.7783
68265ad06adadba68592286e,@nickopiyo @ObothOboth volatile political climate that could ultimately lead to unrest.,2025-05-13T11:09:17,DAVID SSENDAWULA,claudi256,en,political unrest,slightly negative,true,volatile political climate that could ultimately lead to unrest.,2025-05-15,0,1,0,0
68265ad06adadba68592286f,"5. Political Instability: Balochistan’s exit could fuel separatist movements in Sindh or KPK, threatening Pakistan’s unity and sparking domestic unrest. #imrankhanPTI #khyberpakhtunkhwa",2025-05-13T11:09:17,Abhay 🤌,Abhay_sngh,en,political unrest,negative,true,"5. Political Instability: Balochistan’s exit could fuel separatist movements in Sindh or KPK, threatening Pakistan’s unity and sparking domestic unrest.",2025-05-15,0.139,0.861,0,-0.5267
68265ad06adadba685922870,"As #Moldova eyes #EU integration, President Maia #Sandu faces mounting pressure at home, from street protests to political rivals and regional unrest. \n\nhttps://t.co/nF4QBhjxu6",2025-05-13T11:09:17,Al Mayadeen English,MayadeenEnglish,en,political unrest,slightly negative,true,"As eyes integration, President Maia faces mounting pressure at home, from street protests to political rivals and regional unrest.",2025-05-15,0.163,0.837,0,-0.4767
68265ad06adadba685922871,"""For Pak, military engagement might offer a temporary political rallying point amid domestic unrest, but the economic damage would be lasting. Already leaning on 🇨🇳support....🇵🇰 risks deeper dependence on🇨🇳, complicating its relations with western allies.""\nhttps://t.co/xDOuSRZr8c",2025-05-13T11:09:17,Aman Gupta,amangpta01,en,political unrest,negative,true,"""For Pak, military engagement might offer a temporary political rallying point amid domestic unrest, but the economic damage would be lasting. Already leaning on 🇨🇳support....🇵🇰 risks deeper dependence on🇨🇳, complicating its relations with western allies.""",2025-05-15,0.166,0.787,0.048,-0.714
68265ad06adadba685922872,"Mothers are among the most tender and cherished creations of Allah on this earth. No matter our differences, it’s deeply saddening to witness the pain and tears of mothers in India. The unrest and suffering they face often trace back to political agendas. The man once known as",2025-05-13T11:09:17,War Analyst,War_Analysts,en,political unrest,negative,true,"Mothers are among the most tender and cherished creations of Allah on this earth. No matter our differences, it’s deeply saddening to witness the pain and tears of mothers in India. The unrest and suffering they face often trace back to political agendas. The man once known as",2025-05-15,0.214,0.683,0.103,-0.6911
68265ad06adadba685922873,"@TahirMalik77450 @EndQareebHe @Irumchaudhary20 There is no evidence that Nawaz Sharif's supporters attacked any country's parliament. The 1999 coup in Pakistan was a military action led by General Musharraf, not an attack by PML-N workers. Political protests, like those in 2014 by PTI, involved unrest but were not linked to",2025-05-13T11:09:17,Grok,grok,en,political unrest,neutral,true,"There is no evidence that Nawaz Sharif's supporters attacked any country's parliament. The 1999 coup in Pakistan was a military action led by General Musharraf, not an attack by PML-N workers. Political protests, like those in 2014 by PTI, involved unrest but were not linked to",2025-05-15,0.094,0.803,0.102,0.1096
68265ad06adadba685922874,"@HoodedClaw1974 @Keir_Starmer Should @Keir_Starmer be arrested for causing public unrest, disinformation and misinformation on the Southport riots? Free all political prisoners now!",2025-05-13T11:09:17,Redsky1971,Redsky1971,en,political unrest,negative,true,"Should be arrested for causing public unrest, disinformation and misinformation on the Southport riots? Free all political prisoners now!",2025-05-15,0.377,0.522,0.101,-0.8398
68265ad06adadba685922875,"@sarbazo_shah @nypost When did the Crown Prince “flee”? He witnessed his father’s overthrow.\nIf luxury is the issue, look at Buckingham Palace.\nThe Shah was swept from power by political unrest, not just extravagance. #PersianGulf #KingRezaPahlavi\n#NoToIslamicRepublic https://t.co/LfuDkLnonf",2025-05-13T11:09:17,👑Aya,laburnum1000,en,political unrest,slightly negative,true,"When did the Crown Prince “flee”? He witnessed his father’s overthrow. If luxury is the issue, look at Buckingham Palace. The Shah was swept from power by political unrest, not just extravagance.",2025-05-15,0,1,0,0
68265ad06adadba685922876,"15 political parties in #Manipur have urged Governor Ajay Kumar Bhalla to oppose delimitation based on flawed 2001 census data. They warn it could trigger unrest and deepen ethnic tensions. Fresh, accurate data is essential for fair representation.  \nhttps://t.co/KAZcm4BFQ2",2025-05-13T11:09:17,Manipur Odyssey,ManipurOdyssey1,en,political unrest,slightly negative,true,"15 political parties in have urged Governor Ajay Kumar Bhalla to oppose delimitation based on flawed 2001 census data. They warn it could trigger unrest and deepen ethnic tensions. Fresh, accurate data is essential for fair representation.",2025-05-15,0.152,0.695,0.154,0.0258
68265ad06adadba685922877,"@PJyoti174429 Terrorism has no single culprit; it's driven by a mix of factors. Political issues, like weak governance and conflicts, create fertile ground for unrest. Economic inequality and perceptions of deprivation can fuel violence, especially in culturally divided groups. Ideologies,",2025-05-13T11:09:17,Grok,grok,en,political unrest,negative,true,"Terrorism has no single culprit; it's driven by a mix of factors. Political issues, like weak governance and conflicts, create fertile ground for unrest. Economic inequality and perceptions of deprivation can fuel violence, especially in culturally divided groups. Ideologies,",2025-05-15,0.344,0.573,0.082,-0.9393
